id,month,year,production
189,1,2021,203862.56
189,2,2021,175150.82
189,3,2021,197271.44
189,4,2021,182423.07
35,1,2021,50654.97
35,2,2021,50839.59
35,3,2021,56908.76
35,4,2021,45324.26
112,1,2021,152420.84
112,2,2021,140515.59
112,3,2021,150995.64
112,4,2021,139566.68
106,1,2021,220862.18
106,2,2021,181130.35
106,3,2021,156833.14
106,4,2021,204564.06
242,1,2021,153715.63
242,2,2021,137300.16
242,3,2021,155004.69
242,4,2021,152786.8
138,1,2021,106632.44
138,2,2021,85665.43
138,3,2021,91317.08
138,4,2021,92172.57
171,1,2021,235573.43
171,2,2021,203945.95
171,3,2021,230036.11
171,4,2021,234368.83
83,1,2021,221611.65
83,2,2021,203553.02
83,3,2021,217831.27
83,4,2021,202865.73
235,1,2021,101325.96
235,2,2021,80446.57
235,3,2021,87379.64
235,4,2021,82618.83
125,1,2021,103966.78
125,2,2021,89438.74
125,3,2021,95676.05
125,4,2021,88159.69
116,1,2021,90458.55
116,2,2021,86032.51
116,3,2021,98682.42
116,4,2021,95703.5
191,1,2021,54139.71
191,2,2021,42332.13
191,3,2021,42899.07
191,4,2021,42455.85
42,1,2021,58347.25
42,2,2021,51906.0
42,3,2021,48715.51
42,4,2021,53651.96
218,1,2021,108611.43
218,2,2021,96015.96
218,3,2021,105051.98
218,4,2021,102839.63
241,1,2021,230360.6
241,2,2021,192550.65
241,3,2021,197238.3
241,4,2021,174579.66
198,1,2021,135689.17
198,2,2021,122390.56
198,3,2021,135681.54
198,4,2021,108583.28
226,1,2021,158826.59
226,2,2021,175077.06
226,3,2021,140931.45
226,4,2021,129989.78
216,1,2021,276787.73
216,2,2021,250605.25
216,3,2021,277425.24
216,4,2021,296179.64
185,1,2021,144152.6
185,2,2021,132336.63
185,3,2021,141463.97
185,4,2021,143165.96
21,1,2021,269917.24
21,2,2021,241394.63
21,3,2021,268203.67
21,4,2021,268276.83
214,1,2021,441436.76
214,2,2021,379707.59
214,3,2021,364996.46
214,4,2021,320463.71
78,1,2021,192213.94
78,2,2021,175193.2
78,3,2021,183661.39
78,4,2021,176031.31
276,1,2021,256303.41
276,2,2021,230323.05
276,3,2021,181401.28
276,4,2021,155097.81
16,1,2021,182352.16
16,2,2021,162779.09
16,3,2021,175672.62
16,4,2021,163904.03
17,1,2021,205728.54
17,2,2021,193413.21
17,3,2021,200292.67
17,4,2021,201239.19
236,1,2021,54842.49
236,2,2021,48247.21
236,3,2021,51553.82
236,4,2021,53784.13
92,1,2021,55752.58
92,2,2021,51331.85
92,3,2021,61506.02
92,4,2021,51046.02
29,1,2021,111675.46
29,2,2021,99902.79
29,3,2021,112968.52
29,4,2021,110692.88
177,1,2021,93582.98
177,2,2021,88908.08
177,3,2021,91265.49
177,4,2021,98115.77
277,1,2021,367418.94
277,2,2021,326214.98
277,3,2021,374270.03
277,4,2021,361283.44
88,1,2021,214383.97
88,2,2021,190780.23
88,3,2021,180572.53
88,4,2021,168842.55
13,1,2021,232281.81
13,2,2021,225510.09
13,3,2021,237126.42
13,4,2021,208430.49
117,1,2021,77373.3
117,2,2021,71827.97
117,3,2021,78208.59
117,4,2021,76215.67
129,1,2021,95624.27
129,2,2021,99407.32
129,3,2021,100963.21
129,4,2021,82272.15
222,1,2021,142950.46
222,2,2021,137424.86
222,3,2021,131636.58
222,4,2021,99843.88
11,1,2021,57329.27
11,2,2021,61059.09
11,3,2021,67254.35
11,4,2021,69066.62
255,1,2021,156006.32
255,2,2021,160956.38
255,3,2021,135578.41
255,4,2021,170856.48
204,1,2021,154129.67
204,2,2021,155214.34
204,3,2021,136153.48
204,4,2021,171003.22
237,1,2021,148775.85
237,2,2021,145706.73
237,3,2021,149356.37
237,4,2021,160984.53
212,1,2021,1403.39
212,2,2021,-106.5
212,3,2021,910.2
212,4,2021,-1105.01
75,1,2021,238191.23
75,2,2021,214341.65
75,3,2021,232145.92
75,4,2021,226435.92
197,1,2021,100944.97
197,2,2021,96190.14
197,3,2021,86413.2
197,4,2021,103755.66
247,1,2021,162840.31
247,2,2021,169408.53
247,3,2021,161397.72
247,4,2021,145156.79
249,1,2021,310703.93
249,2,2021,255843.25
249,3,2021,306819.6
249,4,2021,315163.01
18,1,2021,144606.45
18,2,2021,132274.57
18,3,2021,146631.46
18,4,2021,121315.85
62,1,2021,347056.57
62,2,2021,350862.05
62,3,2021,262586.96
62,4,2021,239264.97
158,1,2021,205821.66
158,2,2021,189376.78
158,3,2021,196012.21
158,4,2021,208142.95
141,1,2021,97464.89
141,2,2021,84882.45
141,3,2021,95251.86
141,4,2021,89011.37
156,1,2021,368399.96
156,2,2021,340473.08
156,3,2021,388571.03
156,4,2021,393905.01
150,1,2021,214493.29
150,2,2021,186148.44
150,3,2021,206850.96
150,4,2021,220709.66
252,1,2021,257865.7
252,2,2021,226219.67
252,3,2021,256147.24
252,4,2021,239721.66
132,1,2021,259415.88
132,2,2021,226241.18
132,3,2021,252526.1
132,4,2021,209846.7
203,1,2021,155306.11
203,2,2021,160639.3
203,3,2021,105607.82
203,4,2021,97939.39
113,1,2021,254268.51
113,2,2021,242701.91
113,3,2021,244064.82
113,4,2021,239244.05
206,1,2021,148492.72
206,2,2021,138090.36
206,3,2021,142774.17
206,4,2021,157201.13
53,1,2021,82036.86
53,2,2021,73668.26
53,3,2021,79286.68
53,4,2021,80908.81
97,1,2021,305444.26
97,2,2021,282491.0
97,3,2021,282796.72
97,4,2021,270235.77
195,1,2021,152183.16
195,2,2021,127246.12
195,3,2021,149123.0
195,4,2021,154207.93
28,1,2021,279571.78
28,2,2021,259527.33
28,3,2021,281397.96
28,4,2021,278411.98
153,1,2021,324151.83
153,2,2021,326210.24
153,3,2021,292428.15
153,4,2021,246818.7
137,1,2021,181787.77
137,2,2021,165029.46
137,3,2021,171451.73
137,4,2021,177410.39
268,1,2021,152241.82
268,2,2021,143953.34
268,3,2021,139542.51
268,4,2021,147808.61
175,1,2021,135428.4
175,2,2021,117702.48
175,3,2021,140684.22
175,4,2021,143785.47
140,1,2021,185830.76
140,2,2021,151604.45
140,3,2021,136019.7
140,4,2021,168040.24
200,1,2021,214666.07
200,2,2021,195557.72
200,3,2021,215520.35
200,4,2021,211211.61
210,1,2021,202550.21
210,2,2021,197502.78
210,3,2021,196030.72
210,4,2021,223876.72
284,1,2021,145801.54
284,2,2021,132343.25
284,3,2021,140052.66
284,4,2021,146034.09
217,1,2021,105394.99
217,2,2021,101544.09
217,3,2021,92561.63
217,4,2021,110058.02
96,1,2021,92607.04
96,2,2021,84419.3
96,3,2021,92335.19
96,4,2021,79802.02
103,1,2021,123154.74
103,2,2021,116591.29
103,3,2021,117656.77
103,4,2021,121119.9
12,1,2021,100837.3
12,2,2021,88265.65
12,3,2021,99417.14
12,4,2021,103681.27
211,1,2021,103883.22
211,2,2021,92271.36
211,3,2021,98721.93
211,4,2021,101033.19
174,1,2021,211697.05
174,2,2021,209133.95
174,3,2021,195805.76
174,4,2021,224768.99
41,1,2021,182686.3
41,2,2021,170054.72
41,3,2021,143283.74
41,4,2021,121738.19
278,1,2021,193199.24
278,2,2021,164100.84
278,3,2021,186122.37
278,4,2021,156372.76
89,1,2021,157209.24
89,2,2021,148733.47
89,3,2021,151485.51
89,4,2021,157445.49
213,1,2021,166863.99
213,2,2021,150388.48
213,3,2021,161643.96
213,4,2021,144466.4
146,1,2021,231095.42
146,2,2021,227539.53
146,3,2021,193316.0
146,4,2021,155629.99
79,1,2021,148755.3
79,2,2021,125014.0
79,3,2021,144023.59
79,4,2021,147686.71
47,1,2021,369885.68
47,2,2021,310650.98
47,3,2021,292781.68
47,4,2021,223351.29
209,1,2021,227511.35
209,2,2021,218793.34
209,3,2021,221958.08
209,4,2021,182758.19
269,1,2021,167254.58
269,2,2021,147404.74
269,3,2021,170259.97
269,4,2021,166874.73
161,1,2021,218090.15
161,2,2021,201753.62
161,3,2021,165591.03
161,4,2021,165776.22
134,1,2021,130178.17
134,2,2021,143906.57
134,3,2021,128731.2
134,4,2021,83275.7
14,1,2021,228019.21
14,2,2021,204182.72
14,3,2021,215098.75
14,4,2021,228217.4
110,1,2021,63053.18
110,2,2021,55619.45
110,3,2021,58556.12
110,4,2021,48671.21
118,1,2021,183682.89
118,2,2021,162936.56
118,3,2021,180835.15
118,4,2021,182608.53
192,1,2021,132865.65
192,2,2021,114870.69
192,3,2021,115497.29
192,4,2021,95663.16
4,1,2021,74150.4
4,2,2021,57618.95
4,3,2021,69470.14
4,4,2021,85862.54
279,1,2021,148498.88
279,2,2021,125892.61
279,3,2021,140432.11
279,4,2021,154700.46
72,1,2021,260111.12
72,2,2021,230659.21
72,3,2021,266380.32
72,4,2021,250312.15
123,1,2021,245792.99
123,2,2021,195059.12
123,3,2021,181090.61
123,4,2021,153630.23
144,1,2021,311074.56
144,2,2021,270897.97
144,3,2021,242369.55
144,4,2021,220150.57
178,1,2021,254317.49
178,2,2021,221539.62
178,3,2021,258915.03
178,4,2021,229172.63
80,1,2021,94213.46
80,2,2021,85492.85
80,3,2021,93603.45
80,4,2021,96103.64
55,1,2021,131722.84
55,2,2021,128026.97
55,3,2021,139795.74
55,4,2021,144798.73
65,1,2021,134374.43
65,2,2021,90616.68
65,3,2021,126308.95
65,4,2021,117862.32
261,1,2021,227428.97
261,2,2021,211159.21
261,3,2021,223104.92
261,4,2021,231557.28
58,1,2021,306308.91
58,2,2021,266469.99
58,3,2021,301739.21
58,4,2021,279486.58
184,1,2021,347343.74
184,2,2021,303767.43
184,3,2021,340852.24
184,4,2021,347402.87
38,1,2021,273580.13
38,2,2021,229428.91
38,3,2021,254559.6
38,4,2021,260688.92
30,1,2021,98554.34
30,2,2021,91238.06
30,3,2021,101275.39
30,4,2021,94872.46
281,1,2021,67264.67
281,2,2021,59768.43
281,3,2021,65335.6
281,4,2021,67170.37
95,1,2021,110909.64
95,2,2021,105218.83
95,3,2021,110452.84
95,4,2021,113104.62
170,1,2021,146026.61
170,2,2021,132454.7
170,3,2021,145626.01
170,4,2021,148562.26
205,1,2021,168064.19
205,2,2021,144659.05
205,3,2021,145365.41
205,4,2021,147867.31
151,1,2021,152745.57
151,2,2021,132394.78
151,3,2021,142588.96
151,4,2021,134854.57
37,1,2021,138212.5
37,2,2021,127484.0
37,3,2021,135956.05
37,4,2021,131018.2
196,1,2021,347706.28
196,2,2021,314067.57
196,3,2021,351759.61
196,4,2021,331658.12
224,1,2021,88217.94
224,2,2021,77956.64
224,3,2021,76610.33
224,4,2021,82141.29
260,1,2021,234043.41
260,2,2021,211918.07
260,3,2021,236809.16
260,4,2021,238331.14
124,1,2021,160967.81
124,2,2021,144870.04
124,3,2021,165330.6
124,4,2021,141572.99
223,1,2021,130110.47
223,2,2021,111013.37
223,3,2021,127635.05
223,4,2021,126134.69
219,1,2021,122470.52
219,2,2021,94317.87
219,3,2021,103685.43
219,4,2021,103464.49
107,1,2021,196971.24
107,2,2021,179251.57
107,3,2021,193571.81
107,4,2021,200498.21
31,1,2021,162240.51
31,2,2021,150507.36
31,3,2021,154453.76
31,4,2021,169599.84
99,1,2021,85115.42
99,2,2021,68171.6
99,3,2021,68094.31
99,4,2021,79906.55
104,1,2021,83563.19
104,2,2021,78372.28
104,3,2021,78626.19
104,4,2021,84534.34
162,1,2021,436234.2
162,2,2021,333653.78
162,3,2021,395657.06
162,4,2021,433994.71
273,1,2021,127947.43
273,2,2021,93640.81
273,3,2021,128739.58
273,4,2021,109344.28
74,1,2021,289769.25
74,2,2021,256139.38
74,3,2021,270845.55
74,4,2021,262127.33
270,1,2021,123534.24
270,2,2021,106367.83
270,3,2021,121554.67
270,4,2021,111185.17
180,1,2021,189555.49
180,2,2021,168048.57
180,3,2021,180942.0
180,4,2021,183300.33
199,1,2021,155297.17
199,2,2021,110017.87
199,3,2021,155740.66
199,4,2021,124560.28
274,1,2021,121672.86
274,2,2021,114138.84
274,3,2021,124464.57
274,4,2021,101012.08
76,1,2021,154255.89
76,2,2021,140950.68
76,3,2021,148046.79
76,4,2021,150456.1
6,1,2021,446030.64
6,2,2021,405067.21
6,3,2021,453494.05
6,4,2021,424570.94
250,1,2021,947967.09
250,2,2021,891266.65
250,3,2021,966953.47
250,4,2021,866413.32
271,1,2021,152848.87
271,2,2021,136846.14
271,3,2021,150460.6
271,4,2021,139979.72
85,1,2021,181341.83
85,2,2021,170509.77
85,3,2021,176232.37
85,4,2021,161637.88
32,1,2021,349121.09
32,2,2021,324076.61
32,3,2021,322646.06
32,4,2021,327256.29
48,1,2021,264730.42
48,2,2021,229591.94
48,3,2021,221586.39
48,4,2021,257410.95
51,1,2021,137742.79
51,2,2021,121428.3
51,3,2021,131665.83
51,4,2021,123611.97
66,1,2021,571418.3
66,2,2021,547056.26
66,3,2021,566350.65
66,4,2021,522671.61
147,1,2021,213931.72
147,2,2021,208228.98
147,3,2021,203043.41
147,4,2021,174067.6
81,1,2021,91909.26
81,2,2021,82820.46
81,3,2021,72474.43
81,4,2021,82872.84
46,1,2021,77948.88
46,2,2021,78698.89
46,3,2021,77998.89
46,4,2021,68308.82
22,1,2021,85311.97
22,2,2021,87833.88
22,3,2021,75531.96
22,4,2021,78053.87
121,1,2021,267241.71
121,2,2021,255424.85
121,3,2021,276880.86
121,4,2021,247255.99
244,1,2021,114256.31
244,2,2021,102651.84
244,3,2021,98588.39
244,4,2021,89397.05
33,1,2021,105845.38
33,2,2021,73974.43
33,3,2021,99092.13
33,4,2021,67221.17
126,1,2021,550922.2
126,2,2021,463258.56
126,3,2021,532597.92
126,4,2021,375027.84
49,1,2021,233514.63
49,2,2021,272442.91
49,3,2021,298298.18
49,4,2021,214955.35
243,1,2021,58218.68
243,2,2021,54216.58
243,3,2021,47432.38
243,4,2021,39720.82
67,1,2021,66032.58
67,2,2021,56930.39
67,3,2021,31475.57
67,4,2021,27824.26
